RespondentID,agecat,household_N,conversation_N,language,conv_no_mask,date,natcat,place_of_contact
11697414374,25-34,2,2,EN,2,15-Jun-20,LU,-home
11688599507,25-34,0,4,DE,3,11-Jun-20,,-home-fun
11690421602,25-34,2,6,DE,4,12-Jun-20,LU,-work-school
11690423050,35-44,4,1,DE,,12-Jun-20,LU,-other
11690443400,35-44,2,6,DE,4,12-Jun-20,LU,-work
11690448530,35-44,3,12,DE,1,12-Jun-20,LU,-work-home-supermarket
11690454609,45-54,4,1,DE,,12-Jun-20,LU,-supermarket
11690455417,25-34,1,10,DE,5,12-Jun-20,LU,-work
11690456696,25-34,0,12,DE,4,12-Jun-20,LU,-work
11690464944,45-54,3,5,DE,1,12-Jun-20,LU,-other
11690475706,25-34,1,6,DE,6,12-Jun-20,LU,-work
11690484309,35-44,4,5,DE,,12-Jun-20,LU,-work
11690485258,45-54,5 und mehr,2,DE,2,12-Jun-20,LU,-work
11690491862,45-54,4,3,DE,3,12-Jun-20,LU,-supermarket
11690492280,65-74,1,3,DE,3,12-Jun-20,LU,-other
11690495926,35-44,1,0,DE,,12-Jun-20,others,
11690497003,25-34,0,3,DE,3,12-Jun-20,LU,-home-supermarket-res_bar
11690497405,35-44,0,15,DE,9,12-Jun-20,BE,-work
11690497844,18-24,3,1,DE,,12-Jun-20,LU,-supermarket-school
11690503980,25-34,1,6,DE,1,12-Jun-20,LU,-school
11690507874,45-54,3,25 oder mehr,DE,10,12-Jun-20,LU,-work-home-supermarket-school-fun-res_bar
11690509551,25-34,1,2,DE,2,12-Jun-20,LU,-fun-res_bar
11690511137,35-44,0,0,DE,,12-Jun-20,LU,
11690511894,45-54,2,5,DE,3,12-Jun-20,LU,-work-other
11690511933,35-44,2,2,DE,2,12-Jun-20,LU,-other
11690516078,55-64,1,12,DE,2,12-Jun-20,LU,-work-supermarket-res_bar
11690516125,75-84,1,1,DE,1,12-Jun-20,LU,-other
11690517513,35-44,2,4,DE,2,12-Jun-20,LU,-work
11690517887,25-34,1,1,DE,1,12-Jun-20,LU,-home-res_bar
11690519003,25-34,1,0,DE,,12-Jun-20,LU,
11690520113,35-44,0,4,DE,4,12-Jun-20,LU,-work
11690522653,35-44,2,22,DE,20,12-Jun-20,LU,-work-home-school-other
11690523151,18-24,5 und mehr,4,DE,4,12-Jun-20,LU,-home-supermarket
11690523252,45-54,1,4,DE,3,12-Jun-20,LU,-work
11690525526,55-64,4,1,DE,1,12-Jun-20,LU,-other
11690537995,55-64,2,0,DE,,12-Jun-20,LU,
11690539267,35-44,1,10,DE,6,12-Jun-20,LU,-work-school
11690540732,25-34,1,0,DE,,12-Jun-20,LU,
11690541886,35-44,2,3,DE,3,12-Jun-20,LU,-work-home
11690547574,25-34,1,12,DE,8,12-Jun-20,LU,-work-home-fun
11690548824,25-34,4,3,DE,1,12-Jun-20,LU,-work
11690550506,35-44,2,1,DE,1,12-Jun-20,LU,-fun
11690553154,18-24,3,9,DE,9,12-Jun-20,LU,-work-home-other
11690557963,45-54,3,0,DE,,12-Jun-20,LU,
11690559133,25-34,0,13,DE,13,12-Jun-20,LU,-work-fun
11690561378,65-74,1,1,DE,1,12-Jun-20,LU,-home
11690570051,35-44,1,5,DE,3,12-Jun-20,LU,-home-other
11690572875,65-74,0,3,DE,3,12-Jun-20,LU,-other
11690574227,45-54,2,1,DE,,12-Jun-20,LU,-other
11690575896,35-44,2,0,DE,,12-Jun-20,LU,
11690582562,25-34,1,5,DE,2,12-Jun-20,LU,-work-home
11690583629,65-74,4,7,DE,2,12-Jun-20,LU,-home
11690590220,45-54,4,2,DE,2,12-Jun-20,LU,-work
11690593059,55-64,2,2,DE,2,12-Jun-20,LU,-fun
11690605100,55-64,1,2,DE,2,12-Jun-20,LU,-supermarket
11690606211,75-84,1,0,DE,,12-Jun-20,LU,-home
11690611229,18-24,3,0,DE,1,12-Jun-20,LU,-school-fun
11690611327,35-44,2,1,DE,1,12-Jun-20,LU,-other
11690611773,55-64,1,6,DE,4,12-Jun-20,LU,-work-home-supermarket
11690621175,35-44,3,2,DE,1,12-Jun-20,LU,-work
11690622130,35-44,5 und mehr,3,DE,3,12-Jun-20,LU,-work
11690632563,25-34,0,4,DE,3,12-Jun-20,LU,-fun
11690636634,65-74,1,0,DE,,12-Jun-20,LU,-home
11690649130,35-44,0,3,DE,3,12-Jun-20,others,-work
11690658018,55-64,1,0,DE,,12-Jun-20,LU,-home
11690661854,35-44,5 und mehr,1,DE,,12-Jun-20,LU,-work
11690665171,45-54,2,4,DE,1,12-Jun-20,LU,-other-fun
11690665573,18-24,2,6,DE,6,12-Jun-20,LU,-home-school-fun-res_bar
11690674476,35-44,2,7,DE,5,12-Jun-20,LU,-work
11690679586,55-64,1,0,DE,,12-Jun-20,others,
11690683251,65-74,1,1,DE,,12-Jun-20,LU,-supermarket
11690690386,35-44,1,0,DE,,12-Jun-20,DE,
11690701695,35-44,4,6,DE,5,12-Jun-20,DE,-work-home-fun
11690702286,65-74,1,1,DE,1,12-Jun-20,LU,-other
11690713353,45-54,4,25 oder mehr,DE,25 oder mehr,12-Jun-20,LU,-work-supermarket-other-fun-res_bar
11690719412,55-64,2,13,DE,13,12-Jun-20,LU,-other
11690724058,35-44,2,3,DE,3,12-Jun-20,LU,-home
11690730373,55-64,1,1,DE,1,12-Jun-20,LU,-home
11690732536,25-34,0,6,DE,4,12-Jun-20,LU,-work-home
11690735978,45-54,0,2,DE,1,12-Jun-20,BE,-home-other
11690736196,65-74,1,4,DE,2,12-Jun-20,LU,-supermarket-res_bar
11690742699,55-64,1,3,DE,2,12-Jun-20,LU,-res_bar
11690742923,55-64,1,0,DE,,12-Jun-20,LU,
11690744986,45-54,1,2,DE,2,12-Jun-20,LU,-home
11690748842,25-34,1,0,DE,,12-Jun-20,LU,-fun
11690749380,45-54,2,3,DE,3,12-Jun-20,LU,-home
11690757291,35-44,2,4,DE,1,12-Jun-20,LU,-supermarket
11690764359,55-64,1,1,DE,1,12-Jun-20,LU,-home
11690772266,35-44,2,1,DE,1,12-Jun-20,LU,-work-home-supermarket-fun
11690778643,45-54,4,1,DE,4,12-Jun-20,LU,-home
11690780525,55-64,0,0,DE,,12-Jun-20,LU,-supermarket
11690783281,65-74,1,2,DE,1,12-Jun-20,LU,-home-res_bar
11690789417,35-44,0,8,DE,6,12-Jun-20,LU,-work-home-res_bar
11690797867,45-54,2,1,DE,,12-Jun-20,LU,-work
11690799438,25-34,1,7,DE,4,12-Jun-20,LU,-work-supermarket
11690803988,55-64,0,2,DE,,12-Jun-20,LU,-other
11690804488,18-24,3,4,DE,4,12-Jun-20,LU,-work-home
11690815901,35-44,3,6,DE,,12-Jun-20,LU,-other
11690819589,65-74,3,8,DE,8,12-Jun-20,LU,-fun
11690824531,45-54,0,0,DE,,12-Jun-20,LU,-supermarket-fun
11690833239,45-54,4,10,DE,10,12-Jun-20,LU,-work-other
11690833514,45-54,3,5,DE,2,12-Jun-20,LU,-work
11690846181,45-54,1,6,DE,6,12-Jun-20,LU,-work
11690846912,45-54,3,2,DE,1,12-Jun-20,LU,-home-other
11690847723,75-84,3,2,DE,1,12-Jun-20,LU,-res_bar
11690876804,45-54,1,0,DE,,12-Jun-20,LU,
11690877150,25-34,1,11,DE,10,12-Jun-20,LU,-work-fun
11690878357,55-64,0,2,DE,2,12-Jun-20,LU,-home
11690881606,35-44,3,1,DE,1,12-Jun-20,LU,-home-fun
11690884552,25-34,0,3,DE,1,12-Jun-20,LU,-work-home
11690885957,55-64,3,0,DE,,12-Jun-20,LU,
11690893969,55-64,0,1,DE,1,12-Jun-20,LU,-other
11690898810,25-34,1,20,DE,1,12-Jun-20,LU,-work-other
11690900966,35-44,5 und mehr,1,DE,1,12-Jun-20,PT,-res_bar
11690902360,55-64,0,2,DE,2,12-Jun-20,LU,-home
11690904095,75-84,2,4,DE,2,12-Jun-20,LU,-other
11690904633,55-64,2,3,DE,1,12-Jun-20,LU,-other
11690905149,35-44,0,8,DE,4,12-Jun-20,LU,-fun-res_bar
11690907007,55-64,2,1,DE,1,12-Jun-20,LU,-other
11690907106,45-54,4,2,DE,,12-Jun-20,LU,-supermarket
11690929547,45-54,3,5,DE,5,12-Jun-20,LU,-work-fun
11690941250,45-54,1,3,DE,3,12-Jun-20,LU,-work-home-fun
11690944619,55-64,1,2,DE,2,12-Jun-20,LU,-home
11690945794,25-34,2,3,DE,2,12-Jun-20,LU,-supermarket
11690975565,35-44,3,3,DE,,12-Jun-20,LU,-work
11690990090,45-54,3,6,DE,,12-Jun-20,LU,-work
11690995469,65-74,2,5,DE,4,12-Jun-20,LU,-home
11691035642,65-74,0,2,DE,,12-Jun-20,LU,-home
11691043296,45-54,0,10,DE,10,12-Jun-20,LU,-work
11691072525,65-74,1,6,DE,1,12-Jun-20,LU,-other-fun
11691075381,25-34,2,25 oder mehr,DE,10,12-Jun-20,LU,-work-fun
11691085147,35-44,1,5,DE,4,12-Jun-20,LU,-work-home-supermarket-other
11691088050,45-54,0,3,DE,,12-Jun-20,LU,-work
11691095600,25-34,0,0,DE,,12-Jun-20,LU,-work
11691111544,55-64,1,3,DE,1,12-Jun-20,DE,-other
11691115548,45-54,1,7,DE,3,12-Jun-20,LU,-work-other
11691125196,35-44,5 und mehr,7,DE,2,12-Jun-20,LU,-supermarket
11691130418,45-54,0,9,DE,5,12-Jun-20,LU,-work-other
11691153382,25-34,3,4,DE,1,12-Jun-20,LU,-work-other
11691154586,35-44,4,12,DE,12,12-Jun-20,LU,-work-other-fun
11691164656,25-34,1,3,DE,3,12-Jun-20,LU,-other
11691176452,35-44,5 und mehr,1,DE,,12-Jun-20,LU,-work
11691181207,55-64,2,5,DE,4,12-Jun-20,LU,-work
11691183849,25-34,3,25 oder mehr,DE,25 oder mehr,12-Jun-20,LU,-work-home-supermarket-fun-res_bar
11691186027,35-44,1,3,DE,1,12-Jun-20,LU,-work
11691188306,55-64,3,1,DE,1,12-Jun-20,LU,-other
11691201950,65-74,1,2,DE,1,12-Jun-20,LU,-other
11691205758,35-44,1,14,DE,1,12-Jun-20,LU,-work-home
11691208708,65-74,1,6,DE,2,12-Jun-20,DE,-other
11691212861,65-74,1,5,DE,5,12-Jun-20,LU,-other
11691215646,35-44,2,2,DE,,12-Jun-20,LU,-home
11691216435,18-24,3,6,DE,1,12-Jun-20,LU,-school
11691238341,65-74,1,2,DE,1,12-Jun-20,LU,-home
11691243411,55-64,1,8,DE,6,12-Jun-20,LU,-school
11691258985,55-64,2,1,DE,1,12-Jun-20,LU,-home
11691262982,45-54,0,20,DE,10,12-Jun-20,LU,-work-home-fun
11691264499,55-64,2,4,DE,,12-Jun-20,LU,-supermarket
11691265254,18-24,2,10,DE,10,12-Jun-20,others,-home-supermarket-other-fun
11691268785,75-84,1,6,DE,,12-Jun-20,LU,-home-other
11691276990,45-54,1,11,DE,7,12-Jun-20,LU,-work
11691278848,25-34,3,6,DE,4,12-Jun-20,LU,-work-home
11691280771,35-44,2,15,DE,0,12-Jun-20,LU,-work
11691282174,55-64,0,3,DE,3,12-Jun-20,LU,-home
11691285467,35-44,1,4,DE,1,12-Jun-20,LU,-supermarket-fun
11691292915,18-24,3,0,DE,0,12-Jun-20,LU,-supermarket-fun
11691304128,25-34,3,3,DE,3,12-Jun-20,LU,-home
11691310134,45-54,3,2,DE,2,12-Jun-20,LU,-work-res_bar
11691312707,55-64,2,9,DE,0,12-Jun-20,LU,-work
11691322832,65-74,1,2,DE,1,12-Jun-20,LU,-home
11691329260,65-74,2,2,DE,2,12-Jun-20,LU,-home
11691335314,35-44,3,0,DE,,12-Jun-20,LU,
11691342634,45-54,3,4,DE,4,12-Jun-20,LU,-fun
11691344120,55-64,1,4,DE,2,12-Jun-20,DE,-home
11691347064,55-64,3,12,DE,5,12-Jun-20,LU,-work-home-school
11691347893,65-74,2,4,DE,0,12-Jun-20,LU,-supermarket-other-res_bar
11691369228,35-44,2,3,DE,3,12-Jun-20,LU,-other
11691371645,65-74,1,6,DE,4,12-Jun-20,LU,-home-supermarket-fun
11691380878,45-54,1,15,DE,6,12-Jun-20,LU,-work-fun-res_bar
11691381990,75-84,1,2,DE,1,12-Jun-20,LU,-home-other
11691383907,45-54,1,0,DE,0,12-Jun-20,LU,-supermarket-fun
11691389639,25-34,2,12,DE,4,12-Jun-20,LU,-work-fun
11691389895,45-54,3,5,DE,5,12-Jun-20,LU,-school-other
11691396089,55-64,1,4,DE,1,12-Jun-20,LU,-other
11691396869,55-64,1,4,DE,0,12-Jun-20,LU,-home-supermarket
11691397137,35-44,3,2,DE,1,12-Jun-20,LU,-res_bar
11691406852,45-54,4,7,DE,2,12-Jun-20,LU,-work-home
11691439960,35-44,0,0,DE,0,12-Jun-20,LU,-home
11691475646,65-74,1,0,DE,,12-Jun-20,LU,-other
11691498893,45-54,3,0,DE,0,12-Jun-20,others,-supermarket-fun
11691527519,55-64,0,4,DE,4,12-Jun-20,LU,-other
11691529917,45-54,4,2,DE,2,12-Jun-20,LU,-home
11691551650,65-74,1,5,DE,4,12-Jun-20,LU,-home-res_bar
11691559712,45-54,0,5,DE,2,12-Jun-20,LU,-work
11691565056,45-54,2,20,DE,3,12-Jun-20,LU,-work-other-res_bar
11691573587,45-54,1,5,DE,2,12-Jun-20,LU,-work-home
11691594683,25-34,5 und mehr,8,DE,0,12-Jun-20,LU,-work-supermarket-other
11691610324,45-54,3,8,DE,2,12-Jun-20,LU,-work-other
11691621893,25-34,2,16,DE,3,12-Jun-20,LU,-work-other
11691648649,35-44,0,0,DE,0,12-Jun-20,LU,
11691660088,55-64,2,2,DE,2,12-Jun-20,LU,-other
11691671044,55-64,2,15,DE,0,12-Jun-20,LU,-work-fun
11691671187,35-44,0,0,DE,0,12-Jun-20,LU,-supermarket-res_bar
11691679763,35-44,2,3,DE,2,12-Jun-20,LU,-work-other
11691689543,35-44,2,1,DE,0,12-Jun-20,LU,-other
11691691822,45-54,3,7,DE,3,12-Jun-20,LU,-work-fun
11691693212,45-54,0,3,DE,2,12-Jun-20,LU,-home
11691709699,18-24,4,16,DE,12,12-Jun-20,LU,-work-res_bar
11691710304,25-34,0,1,DE,1,12-Jun-20,LU,-res_bar
11691717440,45-54,3,4,DE,4,12-Jun-20,LU,-work-home
11691719308,55-64,1,25 oder mehr,DE,3,12-Jun-20,LU,-work-home-other
11691728801,45-54,2,12,DE,0,12-Jun-20,LU,-work
11691747964,45-54,4,2,DE,1,12-Jun-20,LU,-other
11691758628,35-44,4,2,DE,2,12-Jun-20,LU,-home
11691764263,45-54,2,25 oder mehr,DE,7,12-Jun-20,LU,-work
11691784478,55-64,1,1,DE,4,12-Jun-20,LU,-home-supermarket
11691788836,35-44,4,10,DE,3,12-Jun-20,LU,-work
11691794679,25-34,2,3,DE,1,12-Jun-20,LU,-work
11691799780,55-64,1,3,DE,1,12-Jun-20,LU,-home-fun
11691803859,45-54,3,20,DE,11,12-Jun-20,LU,-work
11691859014,45-54,4,16,DE,0,12-Jun-20,LU,-work
11691871123,45-54,1,3,DE,0,12-Jun-20,LU,-other
11691871816,55-64,2,6,DE,1,12-Jun-20,,-home
11691890357,65-74,2,3,DE,3,12-Jun-20,LU,-res_bar
11691899817,45-54,1,3,DE,1,12-Jun-20,others,-supermarket-other-fun
11691907361,65-74,1,0,DE,,12-Jun-20,LU,
11691927509,45-54,2,0,DE,,12-Jun-20,LU,-home
11691937791,35-44,3,12,DE,0,12-Jun-20,LU,-work-supermarket-fun
11691964175,55-64,4,2,DE,0,12-Jun-20,LU,-other
11691965924,45-54,4,0,DE,1,12-Jun-20,LU,-supermarket
11691974004,45-54,3,5,DE,,12-Jun-20,LU,-work
11691980571,25-34,1,4,DE,1,12-Jun-20,LU,-work-res_bar
11691981272,25-34,1,4,DE,3,12-Jun-20,LU,-other-fun
11691991786,35-44,0,10,DE,10,12-Jun-20,LU,-work
11691997075,45-54,3,0,DE,0,12-Jun-20,LU,-home-supermarket-res_bar
11692046637,35-44,3,10,DE,10,12-Jun-20,LU,-home
11692049767,65-74,2,1,DE,,12-Jun-20,LU,-home
11692064502,45-54,3,11,DE,6,12-Jun-20,LU,-work-home-other
11692088765,45-54,1,7,DE,2,12-Jun-20,LU,-work
11692097866,18-24,1,3,DE,0,12-Jun-20,LU,-home-supermarket-fun
11692112955,45-54,1,2,DE,2,12-Jun-20,LU,-supermarket-fun
11692135199,65-74,1,2,DE,2,12-Jun-20,LU,-home
11692168848,25-34,2,7,DE,5,12-Jun-20,LU,-work-res_bar
11692170323,35-44,3,4,DE,2,12-Jun-20,LU,-work-other-fun
11692194223,35-44,3,10,DE,5,12-Jun-20,LU,-work-other
11692201792,45-54,1,0,DE,,12-Jun-20,LU,-other
11692211698,25-34,3,0,DE,0,12-Jun-20,LU,-work-supermarket-fun
11692229504,35-44,3,10,DE,0,12-Jun-20,,-work-school-other
11692233014,35-44,2,5,DE,3,12-Jun-20,LU,-supermarket-other
11692250965,25-34,1,3,DE,0,12-Jun-20,LU,-work-home-other
11692278156,55-64,0,1,DE,1,12-Jun-20,LU,-supermarket-fun
11692285617,45-54,3,11,DE,11,12-Jun-20,LU,-work-other-fun-res_bar
11692317627,65-74,0,2,DE,2,12-Jun-20,LU,-other
11692364379,35-44,3,22,DE,10,12-Jun-20,LU,-work-supermarket-fun-res_bar
11692379742,35-44,4,1,DE,1,12-Jun-20,LU,-res_bar
11692380161,55-64,0,5,DE,1,12-Jun-20,LU,-other
11692400081,35-44,1,0,DE,0,12-Jun-20,LU,
11692417004,25-34,5 und mehr,0,DE,0,12-Jun-20,LU,-supermarket
11692439735,35-44,4,8,DE,5,12-Jun-20,LU,-work-home-other
11692453248,25-34,3,4,DE,4,12-Jun-20,,-home-fun
11692465867,55-64,1,4,DE,2,12-Jun-20,LU,-supermarket-fun
11692490573,55-64,2,3,DE,2,12-Jun-20,others,-home
11692492967,45-54,2,7,DE,0,12-Jun-20,LU,-home-supermarket-other-fun
11692495525,55-64,1,0,DE,0,12-Jun-20,LU,
11692498462,55-64,1,1,DE,1,12-Jun-20,LU,-fun-res_bar
11692502738,35-44,2,25 oder mehr,DE,20,12-Jun-20,LU,-work-home
11692504678,25-34,1,4,DE,4,12-Jun-20,LU,-work-home
11692510993,35-44,0,8,DE,2,12-Jun-20,LU,-work-other
11692517181,45-54,3,14,DE,0,12-Jun-20,LU,-work
11692520651,55-64,3,1,DE,1,12-Jun-20,LU,-other
11692530757,45-54,2,4,DE,4,12-Jun-20,LU,-work
11692538710,45-54,3,15,DE,7,12-Jun-20,LU,-work
11692555897,35-44,2,7,DE,5,12-Jun-20,LU,-work-home
11692561816,55-64,1,5,DE,0,12-Jun-20,LU,-home-supermarket-res_bar
11692569080,35-44,3,4,DE,1,12-Jun-20,LU,-supermarket-fun
11692578335,45-54,2,1,DE,1,12-Jun-20,LU,-home-supermarket
11692593768,35-44,3,8,DE,8,12-Jun-20,LU,-other-fun
11692596632,55-64,2,7,DE,0,12-Jun-20,LU,-work-fun
11692615710,35-44,3,8,DE,4,12-Jun-20,LU,-work-home
11692617573,55-64,4,8,DE,4,12-Jun-20,LU,-work-other
11692620257,55-64,1,5,DE,5,12-Jun-20,LU,-home
11692626305,35-44,0,2,DE,2,12-Jun-20,LU,-res_bar
11692637690,55-64,1,8,DE,8,12-Jun-20,LU,-other
11692645164,25-34,1,25 oder mehr,DE,18,12-Jun-20,LU,-work-home
11692656326,75-84,1,6,DE,6,12-Jun-20,LU,-res_bar
11692671688,55-64,3,3,DE,2,12-Jun-20,LU,-home
11692680385,45-54,1,2,DE,0,12-Jun-20,LU,-other
11692688238,35-44,3,2,DE,0,12-Jun-20,LU,-work
11692715169,45-54,1,6,DE,1,12-Jun-20,LU,-other
11692722415,65-74,1,1,DE,0,12-Jun-20,LU,-other
11692733331,55-64,1,6,DE,4,12-Jun-20,LU,-supermarket-fun
11692741335,35-44,3,8,DE,8,12-Jun-20,LU,-work-home
11692743251,45-54,1,7,DE,5,12-Jun-20,LU,-work-res_bar
11692753584,25-34,3,7,DE,7,12-Jun-20,LU,-fun
11692754371,25-34,2,4,DE,4,12-Jun-20,LU,-home
11692766882,25-34,0,25 oder mehr,DE,1,12-Jun-20,LU,-work-supermarket-other
11692790673,45-54,5 und mehr,2,DE,0,12-Jun-20,DE,-supermarket
11692793887,25-34,4,5,DE,5,12-Jun-20,LU,-work
11692801873,35-44,3,12,DE,2,12-Jun-20,LU,-work-other
11692802103,55-64,1,1,DE,1,12-Jun-20,LU,-home
11692811875,45-54,3,2,DE,2,12-Jun-20,LU,-work-supermarket-res_bar
11692819807,45-54,1,0,DE,0,12-Jun-20,DE,
11692823847,55-64,2,4,DE,3,12-Jun-20,LU,-home-fun
11692824923,55-64,0,1,DE,1,12-Jun-20,LU,-home-supermarket
11692826172,25-34,5 und mehr,10,DE,4,12-Jun-20,LU,-res_bar
11692829741,55-64,2,1,DE,0,12-Jun-20,LU,-home
11692851128,35-44,1,7,DE,7,12-Jun-20,LU,-work-fun
11692851383,25-34,3,1,DE,0,12-Jun-20,LU,-work
11692851724,35-44,3,8,DE,8,12-Jun-20,LU,-home-other-fun
11692862367,35-44,3,0,DE,0,12-Jun-20,PT,-fun
11692892101,35-44,3,14,DE,6,12-Jun-20,LU,-work
11692899212,35-44,3,8,DE,0,12-Jun-20,LU,-work-supermarket-school-fun
11692905155,55-64,1,2,DE,2,12-Jun-20,LU,-home
11692906260,45-54,3,25 oder mehr,DE,5,12-Jun-20,LU,-work-school
11692915971,45-54,2,1,DE,0,12-Jun-20,LU,-work
11692932312,55-64,2,12,DE,11,12-Jun-20,LU,-home-other-fun
11692932666,45-54,1,5,DE,2,12-Jun-20,LU,-work
11692938037,45-54,0,7,DE,3,12-Jun-20,LU,-work-res_bar
11692947672,45-54,4,3,DE,2,12-Jun-20,LU,-work-home-supermarket
11692983432,35-44,3,0,DE,0,12-Jun-20,LU,-school
11692985296,35-44,2,2,DE,1,12-Jun-20,LU,-work-home-supermarket
11693005432,55-64,3,3,DE,1,12-Jun-20,LU,-home-res_bar
11693020048,55-64,1,2,DE,2,12-Jun-20,LU,-work
11693031973,75-84,2,4,DE,2,12-Jun-20,LU,-other
11693056370,55-64,1,4,DE,6,12-Jun-20,DE,-home
11693066649,45-54,1,2,DE,0,12-Jun-20,,-work-supermarket
11693068028,55-64,1,3,DE,0,12-Jun-20,LU,-home-other
11693070853,55-64,3,3,DE,2,12-Jun-20,LU,-other-res_bar
11693071341,45-54,3,5,DE,2,12-Jun-20,LU,-other
11693076467,65-74,1,2,DE,2,12-Jun-20,LU,-other
11693150127,55-64,3,1,DE,1,13-Jun-20,LU,-work
11693166534,65-74,2,3,DE,2,13-Jun-20,LU,-other-res_bar
11693170461,13-17,2,1,DE,1,13-Jun-20,LU,-home
11693180808,45-54,3,2,DE,1,13-Jun-20,LU,-home
11693203523,45-54,2,12,DE,0,13-Jun-20,LU,-work-supermarket
11693208918,35-44,3,25 oder mehr,DE,25 oder mehr,13-Jun-20,LU,-work-supermarket-fun-res_bar
11693229485,65-74,1,11,DE,5,13-Jun-20,LU,-supermarket-other-res_bar
11693257714,55-64,2,2,DE,0,13-Jun-20,others,-other-fun
11693259177,45-54,0,4,DE,4,13-Jun-20,LU,-fun-res_bar
11693263788,55-64,1,6,DE,6,13-Jun-20,LU,-other
11693272691,25-34,2,4,DE,2,13-Jun-20,LU,-home-supermarket-other
11693283306,55-64,1,4,DE,2,13-Jun-20,LU,-work-res_bar
11693283378,55-64,2,18,DE,11,13-Jun-20,LU,-school-other
11693339216,45-54,2,10,DE,10,13-Jun-20,LU,-work
11693358293,25-34,0,6,DE,3,13-Jun-20,LU,-work
11693407430,18-24,5 und mehr,4,DE,4,13-Jun-20,LU,-home-other-res_bar
11693424762,45-54,2,2,DE,2,13-Jun-20,LU,-fun
11693429067,45-54,1,6,DE,2,13-Jun-20,LU,-fun
11693613540,35-44,0,0,DE,0,13-Jun-20,LU,-supermarket
11693760654,55-64,0,2,DE,2,13-Jun-20,DE,-fun
11693813164,35-44,0,20,DE,3,13-Jun-20,LU,-work-home
11694066037,,0,6,DE,3,13-Jun-20,LU,-other
11694879731,55-64,2,1,DE,0,13-Jun-20,LU,-supermarket
11695643080,45-54,1,4,DE,4,14-Jun-20,LU,-fun
11695646571,55-64,0,1,DE,0,14-Jun-20,LU,-work
11696009065,25-34,0,2,DE,2,14-Jun-20,LU,-home
11696341040,45-54,3,5,DE,0,14-Jun-20,LU,-other-res_bar
11696342984,55-64,2,3,DE,3,14-Jun-20,LU,-home
11696405136,45-54,1,8,DE,8,14-Jun-20,DE,-other
11696559940,65-74,2,5,DE,5,14-Jun-20,LU,-home
11688597636,25-34,0,4,FR,3,11-Jun-20,LU,-home-fun
11690597611,45-54,3,6,FR,3,12-Jun-20,IT,-work
11690599128,65-74,2,2,FR,2,12-Jun-20,LU,-home
11690617594,35-44,3,2,FR,1,12-Jun-20,LU,-school-res_bar
11690618848,35-44,0,3,FR,3,12-Jun-20,LU,-work
11690635303,45-54,1,0,FR,,12-Jun-20,IT,
11690636981,45-54,2,5,FR,2,12-Jun-20,others,-home-supermarket
11690644561,65-74,0,2,FR,1,12-Jun-20,LU,-supermarket
11690645496,55-64,2,4,FR,1,12-Jun-20,LU,-other
11690646061,45-54,3,0,FR,,12-Jun-20,,
11690649272,18-24,3,3,FR,3,12-Jun-20,LU,-home-other
11690667541,35-44,1,1,FR,1,12-Jun-20,BE,-fun
11690674390,45-54,2,3,FR,2,12-Jun-20,LU,-work-home-fun
11690674929,55-64,3,0,FR,,12-Jun-20,LU,
11690675735,45-54,4,7,FR,3,12-Jun-20,LU,-home
11690683124,35-44,3,4,FR,3,12-Jun-20,LU,-home-other
11690686674,25-34,4,1,FR,1,12-Jun-20,LU,-supermarket
11690687072,35-44,4,10,FR,4,12-Jun-20,FR,-work
11690690416,45-54,4,17,FR,4,12-Jun-20,LU,-work-supermarket-school
11690690972,25-34,2,2,FR,2,12-Jun-20,LU,-fun-res_bar
11690693824,35-44,1,2,FR,1,12-Jun-20,FR,-work
11690694523,55-64,3,2,FR,1,12-Jun-20,LU,-home
11690694741,45-54,3,4,FR,1,12-Jun-20,LU,-other-res_bar
11690710659,55-64,0,2,FR,1,12-Jun-20,FR,-work
11690711555,45-54,4,25 ou plus,FR,4,12-Jun-20,FR,-work
11690722091,35-44,3,4,FR,3,12-Jun-20,LU,-fun
11690753892,35-44,3,12,FR,5,12-Jun-20,LU,-work-home
11690793900,45-54,1,2,FR,1,12-Jun-20,PT,
11690856069,55-64,4,4,FR,4,12-Jun-20,FR,-work
11690865080,35-44,5 ou plus,5,FR,5,12-Jun-20,LU,-supermarket-other
11690875089,18-24,1,1,FR,,12-Jun-20,FR,-supermarket
11690875770,35-44,4,2,FR,1,12-Jun-20,FR,-school
11690880557,25-34,2,0,FR,,12-Jun-20,FR,
11690883368,35-44,2,0,FR,,12-Jun-20,FR,-work-supermarket-other-res_bar
11690892369,55-64,2,0,FR,,12-Jun-20,LU,
11690901722,45-54,0,5,FR,,12-Jun-20,PT,-work
11690943708,35-44,1,1,FR,,12-Jun-20,LU,-work
11690950561,45-54,3,10,FR,,12-Jun-20,PT,-work-supermarket
11690956309,55-64,1,4,FR,,12-Jun-20,LU,-other
11690956434,25-34,2,0,FR,,12-Jun-20,FR,
11690985720,45-54,4,6,FR,4,12-Jun-20,PT,-work-school
11690988512,35-44,4,4,FR,4,12-Jun-20,others,-fun
11690990826,35-44,4,10,FR,5,12-Jun-20,LU,-work-other
11691006930,35-44,5 ou plus,7,FR,3,12-Jun-20,FR,-work-home-supermarket
11691010429,35-44,3,2,FR,1,12-Jun-20,LU,-res_bar
11691019356,35-44,4,5,FR,1,12-Jun-20,others,-home-school
